,name,rate,reviews_num,type,price_level,review,lat,lng,subtype,hotness
756,Souk,3.9,56,Middle Eastern,$$ - $$$,“... in the cabbage roll (part of a dish...”,-37.8169931,144.9636441,Middle Eastern,274.4
757,Da Bruno Ristorante Pizza,3.5,62,"Italian, Pizza",$$ - $$$,“Pretty ordinary pasta”,-37.816062,144.984237,Italian,279
758,Maria Trattoria,4.6,47,Italian,$$ - $$$,“Fabulous Italian Food”,-37.8051482,144.9563384,Italian,263.2
759,Sushi Monger,4.5,48,"Japanese, Sushi",$,“Authentic Sushi food outlet near Causeway...”,-37.8145484,144.9641059,Japanese,264
760,Tina's Noodle Kitchen,3.6,60,"Chinese, Asian",$,"“Amazing vegan noodle soup, Huge potions”",-37.8124481,144.9648384,Chinese,276
803,Hotel Spencer Bar & Grill,4.6,43,"American, British",$$ - $$$,“Thursday dinner”,-37.809554,144.949272,American,240.8
762,Shadowboxer Bar & Kitchen,4.9,44,"Australian, Wine Bar",$$ - $$$,"“Duck ribs is a must try as entree, simply superb.”",-37.8398818,144.9974743,Australian,259.6
763,Half Acre,4.4,49,"Pizza, Grill",$$ - $$$,“... some delicious and creative vegetarian and vegan options on the buffet as...”,-37.8297843,144.9451904,Pizza,264.6
764,Leyalina,4.4,49,"Egyptian, Middle Eastern",$$ - $$$,“... back fatoush salad mixed grill cinn...”,-37.801135,144.9665828,Middle Eastern,264.6
815,Brooklyn Depot Melbourne CBD,4.2,46,"American, Bar",$$ - $$$,“Best Burgers”,-37.8128653,144.9607452,American,239.2
766,La Figo,3.9,55,"Italian, Pizza",$,"“Great food, room for improvement on other...”",-37.8158862,144.9551719,Italian,269.5
767,Gilson South Yarra,3.9,55,"Cafe, Wine Bar",$$ - $$$,“Linguine frutti di mare was”,-37.8342303,144.9818309,Wine Bar,269.5
768,Anshumann Da Dhaba,3.2,67,Indian,$,“Good food”,-37.925378,145.1197896,Indian,281.4
816,HWKR Food Centre,4.2,46,"Asian, Bar",$$ - $$$,“We then ordered a Vietnamese pancake and sticky chicken on rice.”,-37.8098748,144.959634,Bar,239.2
770,Agraba Lebanese Mezze,4,53,"Lebanese, Middle Eastern",$$ - $$$,“Pleasant Atmosphere and good food”,-37.8035381,144.9493366,Middle Eastern,265
771,Persian Room 248 Restaurant,4,53,"Middle Eastern, Persian",$$ - $$$,“Really good Persian food and excellent service!”,-37.8396168,144.9952318,Middle Eastern,265
772,The Palace Hotel,4.5,47,"Bar, Pub",$$ - $$$,“What a lovely pub.”,-37.8339964,144.9500626,Pub,258.5
773,Tokyo Maki,4.4,48,"Japanese, Asian",$$ - $$$,“Birthday Dinner”,-37.8207967,144.956706,Japanese,259.2
820,The Travellers Bar,4,48,"Bar, Australian",$$ - $$$,“Good Selection of Spirits”,-37.8183634,144.9637864,Australian,240
775,Cafe Alcaston,4.3,49,"Cafe, Australian",$$ - $$$,“... been in Melbourne three days and I have eaten here for breakfast and lunch.”,-37.8130836,144.9736298,Australian,259.7
776,Il Vicolo Courtyard Restaurant,4.3,49,"Italian, European",$$ - $$$,“Local Friends Suggested this Place for...”,-37.800595,144.967862,Italian,259.7
823,State of Grace,4.4,43,"Bar, Australian",$$ - $$$,“Wow”,-37.8197379,144.9569674,Australian,232.2
778,Gyoza Gyoza,4.2,50,"Japanese, Asian",$$ - $$$,"“We had ponzu oysters, tempura okra, sizzling pork belly, deep fried prawns an...”",-37.811596,144.968981,Japanese,260
779,Tamra Siam,3.2,65,"Asian, Thai",$$ - $$$,“Lovely Dinner”,-37.8041977,144.966614,Thai,273
780,The Trust,4,52,"Italian, European",$$ - $$$,“Ambience 10/10 Food 5/10”,-37.8185423,144.9604277,Italian,260
824,Grill'd - Little Bourke Street,4.3,44,Australian,$$ - $$$,"“... amazing meat range for my friends, ...”",-37.8136625,144.9617686,Australian,233.2
827,Waterslide Bar,4.6,41,"Bar, Australian",$$ - $$$,“Princes Court-Nice outdoor pop up bar”,-37.819998,144.966873,Australian,229.6
783,Shop 225,4.5,46,"Italian, Pizza",$$ - $$$,“Amazing Pizzas and Vegan & Glutenfree tol”,-37.739798,144.945287,Italian,253
784,Treviso Bar & Dining,4.6,45,"Pizza, Italian",$$ - $$$,“Best Italian restaurant”,-37.8167,144.960526,Italian,252
785,Moretons Brasserie,4.8,43,"French, European",$$ - $$$,"“Excellent food, wine, ambience and service”",-37.7954117,144.9710954,French,249.4
786,Golden Monkey,4.3,48,"Chinese, Asian",$$ - $$$,“... few drinks and sampled the dumplings.”,-37.8129429,144.9609868,Chinese,254.4
787,Saigon Pho Carlton,4.2,49,"Asian, Vietnamese",$,“Always enjoy coming here”,-37.804564,144.966539,Vietnamese,254.8
834,Gurkha's Express City,3.7,50,"Asian, Nepali",$$ - $$$,“Beautiful food”,-37.8199701,144.957871,Malaysian,235
789,La Porchetta South Yarra,4.1,50,"Italian, Pizza",$$ - $$$,“Didn't disappoint”,-37.8385603,144.9896255,Italian,255
839,GJ's Grill,4.3,43,"Filipino, Barbecue",$,“Enjoyed a lechon with rice.”,-37.8095782,144.9567048,Barbecue,227.9
842,Makan,4.5,41,"Asian, Australian",$$ - $$$,“Best Nasi Goreng in Melbourne!”,-37.8161323,144.9624491,Australian,225.5
853,Parlour Diner,4.4,41,"American, Diner",$$ - $$$,"“Amazing food, service and atmosphere”",-37.8555146,144.9927979,American,221.4
793,Cafe Domain,4.3,47,"Cafe, Healthy",$$ - $$$,“Nice coffee”,-37.8316147,144.9710453,healthy,249.1
794,Drums Cafe,4.2,48,"Indian, Sri Lankan",$,“The lentil curry was a standout.”,-37.8063851,144.9588295,Indian,249.6
795,Pacific BBQ Cafe,3.6,56,"Chinese, Asian",$,“Best roast duck in Melbourne”,-37.8114631,144.9661449,Chinese,257.6
796,Thai Culinary,3.6,56,"Asian, Thai",$,“Consistent”,-37.809189,144.960557,Thai,257.6
797,Grand Lafayette,4,50,"Cafe, Australian",$$ - $$$,“And of course the star dessert - Raindrop cakes we just so beautiful!!! . .”,-37.8515605,144.995066,Australian,250
854,Lime Restaurant,4.4,41,"Australian, International",$$ - $$$,“It’s not called lime bar anymore it’s Hop...”,-37.7120539,145.0928568,Australian,221.4
799,Pie Face,3.5,57,"Australian, Cafe",$,"“Nice, Fresh Pies”",-37.8169651,144.9527979,Australian,256.5
800,Famous Hot Pot,3.9,51,"Asian, Chinese",$$ - $$$,“Restaurant moved!”,-37.8114641,144.9690417,Chinese,249.9
801,The Three Crowns,4.4,45,"Bar, Pub",$$ - $$$,"“Our table enjoyed the Hapuka Fish special, Chicke n Parmi, and wings.”",-37.8052968,144.9494732,Pub,243
855,Reynaldo's,4.1,44,"Filipino, Asian",$$ - $$$,“Dinner before show”,-37.804002,144.949838,Malaysian,224.4
868,Nasi Lemak House,4.1,42,"Asian, Malaysian",$,“Full bodied coconut rice.”,-37.8007064,144.9656794,Malaysian,214.2
804,By Korea,4.6,43,Korean,$$ - $$$,“Amazing Fried Chicken but...”,-37.8120162,144.9655941,Korean,240.8
805,East Bar and Restaurant,4.3,46,"Chinese, Asian",$$ - $$$,“Relaxed and enjoyable”,-37.812938,144.960991,Chinese,243.8
806,Sushi Sushi,3.8,52,"Japanese, Fast Food",$,“love food”,-37.8102126,144.9627143,Japanese,249.6
807,Pentolina,4.7,42,Italian,$$ - $$$,“It has all the charm and professionalism of any Italian restaurant I have bee...”,-37.8158502,144.9624301,Italian,239.4
808,Gold Leaf Restaurant,3.4,57,"Chinese, Asian",$$ - $$$,“Decent dim-sum!”,-37.8124179,144.9371132,Chinese,250.8
809,La Zanyas Restaurant & Bar,4.4,44,"Italian, Pizza",$$ - $$$,“Delicious”,-37.7140884,145.1481781,Italian,237.6
810,The Urchin Bar,4.3,45,"Mediterranean, European",$$ - $$$,"“Dips, saganaki, two Seafood and two meat feasts.”",-37.9377386,145.0026234,Mediterranean,238.5
811,Mum Mum Asian Street Food,4.5,43,"Asian, Thai",$$ - $$$,“Nice and simple good food”,-37.799353,144.953975,Thai,236.5
812,Le Taj Fine Indian Food,4.3,45,Indian,$$ - $$$,“Great indian food in Melbourne”,-37.807758,144.952035,Indian,238.5
813,Nachos Cantina,4.3,45,Mexican,$$ - $$$,“But the nachos with beef were amazing.”,-37.8822489,145.1098664,Mexican,238.5
814,Little Sparrow,4.5,43,Cafe,$$ - $$$,“Good friendly service”,-37.8108861,144.9631418,Caf�,236.5
869,Bridie O'Reilly's,4.1,42,"Irish, Bar",$$ - $$$,"“Good pub food, beer, and outdoor dining”",-37.843584,144.995101,Bar,214.2
871,Growling Frog Restaurant,4,43,"Australian, Contemporary",$$ - $$$,“Relaxing and great views.”,-37.5584097,145.0879983,Australian,215
817,Witchmount Winery,4.2,46,"Australian, Italian",$$ - $$$,“great place”,-37.686582,144.660754,Australian,239.2
818,Bell's Hotel & Brewery,4.1,47,"Bar, Pub",$$ - $$$,"“Bell's Hotel is a legend among the citizens of South Melbourne, The bar is fi...”",-37.8309431,144.9627958,Pub,239.7
819,Ta-ta House,4,48,"Chinese, Asian",$,“Delicious dumplings spot!”,-37.8122827,144.9675337,Chinese,240
872,The Rice Cooker,4.4,39,"Asian, Street Food",$$ - $$$,“... curry with roti (mmmmmmmm crispy ro...”,-37.800357,144.955367,Malaysian,210.6
821,Tipsy Village,4.8,40,"French, Polish",$$ - $$$,“Yummy potatoes and cheese Pierogi”,-37.832974,144.957106,French,232
822,King and Godfree,4,48,"Cafe, Italian",$$ - $$$,“Italian Delights”,-37.7984912,144.9671751,Italian,240
877,Naughty Nuri's,3.9,44,"Asian, Indonesian",$$ - $$$,“Great mie goreng”,-37.8101547,144.9626889,Malaysian,215.6
878,B'COS,4.5,38,Brazilian,$,“Amazing Brazilian Restaurant”,-37.8155354,144.9630117,,209
825,Local Folk,4.5,42,"Cafe, Australian",$$ - $$$,“Friendly staff & great food!”,-37.7922097,144.9257042,Australian,231
826,La Cacciatora,3.7,51,"Italian, Pizza",$$ - $$$,“new name ..new owners”,-37.8011522,144.9686051,Italian,239.7
883,Blah Blah Noodles,4.1,41,Asian,$$ - $$$,"“Good Thai , Vietnamese combo”",-37.9665036,145.0555716,Malaysian,209.1
828,Son In Law,4.1,46,Thai,$$ - $$$,"“We shared dishes of starters and mains soft crab & prawn curry, spicy chicken...”",-37.7990584,144.9868091,Thai,234.6
829,The Pub,4,47,"Bar, Pub",$$ - $$$,"“At the bar, the furthest from the door...”",-37.822864,144.9584948,Pub,235
830,Domain Brasserie,3.6,52,Cafe,$$ - $$$,“I actually went here by accident...”,-37.8342608,144.9820346,Caf�,239.2
831,Creme Cafe,3.6,52,"Cafe, Australian",$$ - $$$,“Not Special But Okay Coffee”,-37.8419218,144.9394972,Australian,239.2
832,Hibachi Japanese Grill,3.9,48,"Japanese, Sushi",$$ - $$$,“Excellent food but very expensive”,-37.8147798,144.9553234,Japanese,235.2
833,Sandy Hotel,3.8,49,"Bar, Pub",$$ - $$$,“Used to come here years ago”,-37.9512604,145.0032808,Pub,235.2
885,Chinta Ria Soul,4,42,"Asian, Malaysian",$,"“Pretty average food, lots of water and...”",-37.812448,144.963627,Malaysian,210
835,Druids,5,37,"Cafe, Australian",$$ - $$$,“Lunchtime Specials - a real bargain”,-37.7945381,144.8782792,Australian,222
836,Il Tempo 2 - Pasta Bar,4.3,43,"Italian, Pizza",$$ - $$$,“Awesome pasta!!!!”,-37.817435,144.9658814,Italian,227.9
837,Pho House,4.3,43,"Asian, Vietnamese",$,“Delicious food”,-37.7880747,144.9300767,Vietnamese,227.9
838,Mykonos tavern,4.3,43,"Mediterranean, Greek",$$ - $$$,“Enjoyable lunch with my wife”,-37.9003584,145.0910135,Mediterranean,227.9
893,Killiney Kopitiam,4.1,40,"Asian, Singaporean",$,“Asian food”,-37.8119444,144.97,Malaysian,204
840,Golden Triangle Restaurant,4.4,42,"Asian, Thai",$$ - $$$,"“Then tofu salad, seafood bbq and prawn curry with rice.”",-37.8342831,144.982284,Thai,226.8
841,Etto,4.2,44,Italian,$$ - $$$,“Pricey but good food”,-37.832414,144.960615,Italian,228.8
896,Whitehart Bar,4.4,37,"Bar, International",$$ - $$$,“This is what I love about Melbourne”,-37.812872,144.961933,Bar,199.8
843,Pepper Cafe,4.5,41,"Cafe, Australian",$$ - $$$,“My snack of toasted sandwich and coffee was really good.”,-37.787032,144.929318,Australian,225.5
844,Melbourne Cellar Door,4.5,41,"Wine Bar, Australian",$$ - $$$,“Great Local Winebar”,-37.8242781,144.9498489,Australian,225.5
845,Ginger Olive Restaurant and Grill,4.8,38,"Steakhouse, Barbecue",$$ - $$$,“Delicious and tasty”,-37.8164935,144.9662126,Steakhouse,220.4
846,Nomada Food & Wine,4.8,38,"European, Spanish",$$ - $$$,“We had the $59 tasting menu and with no...”,-37.794634,144.979343,Europe,220.4
847,Pronto On Flinders,4.2,43,"Cafe, Italian",$$ - $$$,“perfect Gnocchi  soft sugo full of...”,-37.81766,144.96321,Italian,223.6
848,Cafe Gaia,4.3,42,"Cafe, Australian",$$ - $$$,"“Great value for dinner, incredible food...”",-37.838274,144.989326,Australian,222.6
849,Carousel Cafe,4.3,42,"Cafe, Australian",$$ - $$$,“Good”,-37.8455197,144.9675544,Australian,222.6
850,Lanes Edge,4.3,42,"Bar, Pub",$$ - $$$,“Small courtyard bar”,-37.811795,144.9720444,Pub,222.6
851,Enlightened Cuisine,4.3,42,"Asian, Chinese",$$ - $$$,“Pretty good option for vegetarians...”,-37.8248699,144.9605566,Chinese,222.6
852,Hardimans Hotel,4.2,43,"Bar, Pub",$$ - $$$,"“The bar is well stocked and if you’re a fan of beer, there’s more than enough...”",-37.794421,144.928354,Pub,223.6
903,Pegasus restaurant & Bar,5,32,"Contemporary, Australian",$$ - $$$,“Breakfast and dinner during our stay”,35.4862318,139.6245847,Australian,192
904,The Celtic Club,4,40,"Irish, Bar",$$ - $$$,"“Nice meal, nice pub”",-37.8018481,144.9541178,Bar,200
907,G2 Korean BBQ,3.8,42,"Barbecue, Asian",$$ - $$$,“Great Korean bbq”,-37.811605,144.96166,Barbecue,201.6
856,Wood 'n Chimney,4.1,44,"Italian, Pizza",$$ - $$$,“Pleasant visit”,-37.826812,145.006486,Italian,224.4
857,Almina,4,45,"Lebanese, Middle Eastern",$$ - $$$,“We visited this restaurant on our last night in Melbourne.”,-37.8156341,144.9388922,Middle Eastern,225
858,Gerald's Bar,4.6,39,"Wine Bar, Bar",$$ - $$$,“Settle in for the evening”,-37.78836,144.972406,Wine Bar,218.4
859,Zam Zam Restaurant,3.4,52,"Indian, Asian",$,“Still yum.”,-37.8122828,144.9615855,Indian,228.8
860,Fordham's Milk Bar,4.3,41,"Cafe, Australian",$$ - $$$,“Very relaxed ambience”,-37.844517,145.076851,Australian,217.3
861,Unabara Lobster & Oyster Bar,4.1,43,"Japanese, Seafood",$$ - $$$,“best Lobster Ramen in melbourne”,-37.8124446,144.963875,Seafood,219.3
862,Grains,4.4,40,"Cafe, Australian",$$ - $$$,“I got the porridge and a hot chocolate.”,-37.8198576,144.9566829,Australian,216
863,Lygon Dolce Vita,4.4,40,Italian,,“Decent pasta”,-37.7665463,144.9208885,Italian,216
864,Docklands Lotus,3.7,47,"Chinese, Asian",$$ - $$$,“... fried noodles with chicken and rice.”,-37.8141209,144.943732,Chinese,220.9
865,Euro Lane Cafe,3.4,51,Cafe,$$ - $$$,"“Great breakfast and coffee,”",-37.8166223,144.9654953,Caf�,224.4
866,Lanna Thai Restaurant,4.2,41,"Asian, Thai",$$ - $$$,“The food is lovely”,-37.7992979,144.9541044,Thai,213.2
867,Dragon Hot Pot,4.1,42,"Chinese, Asian",$$ - $$$,“Great Value Hot Pot”,-37.8115274,144.9673517,Chinese,214.2
916,Gasolina,3.6,44,"Bar, Australian",$$ - $$$,“Good but could have been great.....”,-37.8243418,144.9498529,Australian,202.4
918,Malaymas,4.6,34,"Asian, Malaysian",$,"“We had the curry puffs, chicken hiananese laksa and the beef rendang and roti.”",-37.7803611,144.9864972,Malaysian,190.4
870,THAI 29 RESTAURANT,4.3,40,Thai,$$ - $$$,“The green curry is a must & so is the p...”,-37.8300856,144.962711,Thai,212
920,Jokamz Kitchen Melbourne,4.7,33,"Asian, Indonesian",$,“Late dinner”,-37.801312,144.9655309,Malaysian,188.1
929,Red Silks Restaurant & Bar,4.2,36,Asian,$$ - $$$,“Xmas catch up”,-37.8128163,144.9674869,Malaysian,187.2
873,Musashi Ramen Bar,4.4,39,Japanese,$,“Great Service. Ramen broth can be better”,-37.8122212,144.9675499,Japanese,210.6
874,Warra Warra Korean Kitchen,4.4,39,"Asian, Korean",$,“ARE YOU BOLD WITH FOOD”,-37.8141642,144.9664003,Korean,210.6
875,Soi 38,4.4,39,"Asian, Thai",$,“Hidden noodle bar”,-37.8124884,144.9719348,Thai,210.6
876,North East China Family,3.9,44,"Chinese, Asian",$,"“Often visit, very good food for value”",-37.8171894,144.9640814,Chinese,215.6
932,Crazy Wings,3.5,43,Asian,$,“VERY HOT HOT”,-37.8122637,144.9676285,Malaysian,193.5
937,Spice Av.,4.1,36,"Asian, Malaysian",$$ - $$$,“It combines Indian with the local spices to make such delicate flavours.”,-37.834887,144.9453716,Malaysian,183.6
879,Workshop Specialty Coffee,4.6,37,Cafe,$,“What a lovely place to eat”,-37.8141335,144.9605495,Caf�,207.2
880,The Royston Hotel,4.7,36,"Bar, Pub",$$ - $$$,"“This is excellent ""Public House"" fare”",-37.8164417,145.0132972,Pub,205.2
881,Dosa Hut,3.6,47,Indian,$$ - $$$,“I ordered their Goat Dum Biryani and Chicken curry which were really good.I t...”,-37.8152801,144.9549356,Indian,216.2
882,Kenzan @ GPO,3.3,51,"Japanese, Sushi",$,“Decent menu variety”,-37.8139182,144.9634865,Japanese,219.3
942,Hallah Korean Bbq,4.2,35,"Barbecue, Asian",$$ - $$$,“As always the very best Korean bbq”,-37.8058052,144.9574369,Barbecue,182
884,The Castle Hotel Restaurant,4.2,40,"Bar, Pub",$$ - $$$,“We were in Melbourne for the day and wandered into the Castle hill for lunch...”,-37.8008991,144.9530362,Pub,208
946,Cafe Blac,4.3,34,Australian,$$ - $$$,“A great lunch”,-37.8195068,145.0357568,Australian,180.2
886,Pad Thai,4.4,38,"Asian, Thai",$,“Just brilliant food”,-37.8158722,144.9631674,Thai,205.2
887,The Savoy Tavern,3.2,52,"Bar, Pub",$$ - $$$,“Interesting”,-37.8172639,144.953562,Pub,218.4
888,Ocean King,3.2,52,"Chinese, Asian",$$ - $$$,“... to other Chinese takeaway in the ar...”,-37.8119819,144.9669754,Chinese,218.4
889,Grigons and Orr Corner Store,4.6,36,"Cafe, Australian",$,“Best coffee in NTH Melbourne”,-37.8036111,144.9527778,Australian,201.6
890,Mook Ji Bar,4,41,"Asian, Korean",$$ - $$$,“... one of my top list of korean food😃”,-37.8125892,144.9604224,Korean,205
891,Parkville Store,4,41,"Cafe, Australian",$$ - $$$,“now named Cafe Piccolino”,-37.795334,144.955656,Australian,205
892,The Deanery,4,41,"Wine Bar, Australian",$$ - $$$,“Nice business meal in a private hideaway”,-37.817071,144.963709,Australian,205
949,Clarendon Hotel Melbourne,4.5,32,"Asian, Malaysian",$$ - $$$,"“Amazing food, great atmosphere and...”",-37.830912,144.959909,Malaysian,176
894,The Doutta Galla Hotel,4.2,39,"Bar, Pub",$$ - $$$,“Pub grub in winter.”,-37.7883826,144.9297426,Pub,202.8
895,Yum Yum Dumplings,3.8,43,"Asian, Chinese",$,“Ordinary”,-37.8172581,144.9639197,Chinese,206.4
950,Bar Tini,4.5,32,Spanish,$$ - $$$,“Fantastic tapas in a vibrant environment”,-37.816497,144.9689862,,176
897,Patony Pizza,4.4,37,"Italian, Pizza",$,“Tasty food”,-37.8327544,144.9601968,Italian,199.8
898,The Montague 1869 - Neighbourhood Eatery,4.4,37,"Bar, Pub",$$ - $$$,“Sunday lunch”,-37.8375829,144.9539791,Pub,199.8
899,Blahnik Cafe,4.5,36,"Cafe, Australian",$,“Good value - large portions”,-37.8155441,144.9631347,Australian,198
900,Minh Xuong,3.3,49,"Chinese, Asian",$,"“... delightful roast duck, Chinese broc...”",-37.811649,144.967274,Chinese,210.7
901,Little Hungarian Restaurant,4.6,35,"Eastern European, Central European",$$ - $$$,“Bloody good duck!”,-37.8866565,145.0193428,Europe,196
902,Suda,4.6,35,"Asian, Korean",$$ - $$$,“Nice place”,-37.813607,144.955954,Korean,196
969,Ladida,3.9,36,"Bar, Australian",$,“Good food”,-37.8155679,144.9556299,Australian,176.4
971,M Yong Tofu,4.5,31,"Asian, Malaysian",$,"“Pretty tasty, fast service”",-37.7880783,144.9302063,Malaysian,170.5
